 Trial 	 Generation 	 CoverEpsilon 	 PackingEpsilon 	 MinArchiveSparseness 	 ArchiveSize 
 43 	65 	9 	6 	2.0 	30
 15 	68 	10 	5 	1.66666666667 	26
 40 	83 	9 	5 	2.0 	31
 12 	75 	9 	5 	2.0 	38
 17 	50 	9 	6 	2.0 	29
 23 	88 	8 	6 	2.0 	36
 33 	76 	9 	7 	2.0 	31
 47 	68 	9 	5 	1.66666666667 	34
 16 	55 	9 	5 	2.0 	29
 44 	83 	10 	5 	2.0 	29
 18 	67 	9 	6 	1.66666666667 	25
 25 	67 	9 	6 	1.66666666667 	34
 10 	79 	9 	5 	2.0 	40
 41 	82 	9 	6 	1.66666666667 	34
 22 	94 	9 	5 	2.0 	33
 13 	109 	9 	6 	2.0 	36
 26 	67 	9 	6 	2.0 	32
 36 	110 	10 	5 	2.0 	24
 14 	94 	9 	5 	1.66666666667 	38
 49 	65 	9 	5 	2.0 	32
 37 	70 	10 	4 	2.0 	24
 38 	75 	10 	5 	2.0 	28
 35 	61 	8 	6 	2.0 	30
 9 	59 	9 	5 	2.0 	31
 20 	65 	10 	6 	1.66666666667 	32
 42 	66 	9 	6 	2.0 	32
 21 	68 	9 	6 	2.0 	32
 28 	78 	9 	5 	1.66666666667 	37
 24 	66 	9 	5 	2.0 	36
 29 	64 	9 	6 	2.0 	33
 39 	72 	9 	6 	1.66666666667 	32
 48 	87 	9 	5 	2.0 	28
 19 	83 	9 	6 	2.0 	33
 45 	77 	9 	6 	2.0 	29
 32 	104 	9 	5 	1.66666666667 	34
 50 	77 	9 	6 	2.0 	34
 11 	90 	9 	6 	2.0 	42
 30 	64 	9 	6 	1.66666666667 	36
 31 	70 	9 	5 	1.66666666667 	33
 27 	71 	9 	6 	2.0 	35
 46 	73 	9 	6 	2.0 	33
 43 	66 	9 	6 	2.0 	31
 34 	81 	9 	5 	2.0 	32
 40 	84 	9 	5 	2.0 	31
 12 	76 	9 	5 	2.0 	39
 44 	84 	9 	5 	2.0 	29
 36 	111 	9 	5 	2.0 	25
 15 	69 	10 	5 	1.66666666667 	26
 33 	77 	9 	7 	2.0 	32
 37 	71 	10 	4 	2.0 	25
 10 	80 	9 	5 	2.0 	40
 23 	89 	8 	6 	2.0 	37
 47 	69 	10 	5 	1.66666666667 	34
 13 	110 	9 	6 	2.0 	37
 25 	68 	9 	6 	1.66666666667 	34
 17 	51 	9 	6 	2.0 	29
 22 	95 	9 	5 	2.0 	33
 18 	68 	9 	6 	1.66666666667 	25
 14 	95 	9 	5 	1.66666666667 	38
 38 	76 	10 	5 	2.0 	29
 26 	68 	9 	6 	2.0 	33
 41 	83 	9 	6 	1.66666666667 	34
 35 	62 	8 	6 	2.0 	31
 49 	66 	9 	5 	2.0 	33
 16 	56 	10 	5 	2.0 	29
 20 	66 	10 	6 	1.66666666667 	32
 21 	69 	9 	6 	2.0 	32
 42 	67 	9 	6 	2.0 	33
 29 	65 	9 	6 	2.0 	33
 28 	79 	9 	5 	1.66666666667 	37
 48 	88 	9 	5 	2.0 	29
 24 	67 	9 	5 	2.0 	36
 45 	78 	9 	6 	2.0 	30
 39 	73 	8 	6 	1.66666666667 	32
 19 	84 	9 	6 	2.0 	33
 9 	60 	9 	5 	2.0 	32
 11 	91 	9 	6 	2.0 	43
 32 	105 	9 	5 	1.66666666667 	34
 50 	78 	9 	6 	2.0 	34
 43 	67 	9 	6 	2.0 	31
 27 	72 	9 	6 	2.0 	35
 31 	71 	9 	5 	1.66666666667 	34
 36 	112 	9 	6 	2.0 	26
 12 	77 	9 	5 	2.0 	39
 34 	82 	9 	5 	2.0 	33
 40 	85 	9 	6 	2.0 	32
 46 	74 	9 	6 	2.0 	34
 30 	65 	8 	6 	1.66666666667 	37
 37 	72 	10 	4 	2.0 	26
 44 	85 	10 	5 	2.0 	29
 33 	78 	8 	7 	2.0 	32
 10 	81 	9 	5 	2.0 	40
 13 	111 	9 	6 	2.0 	37
 38 	77 	9 	5 	2.0 	30
 14 	96 	9 	5 	1.66666666667 	38
 15 	70 	10 	5 	1.66666666667 	26
 22 	96 	9 	5 	2.0 	33
 25 	69 	9 	6 	1.66666666667 	34
 47 	70 	10 	5 	1.66666666667 	34
 26 	69 	9 	6 	2.0 	34
 23 	90 	8 	6 	2.0 	37
 35 	63 	8 	6 	2.0 	31
 18 	69 	9 	6 	1.66666666667 	26
 49 	67 	8 	5 	2.0 	33
 41 	84 	9 	6 	1.66666666667 	35
 17 	52 	9 	6 	2.0 	29
 48 	89 	9 	5 	2.0 	30
 21 	70 	9 	6 	2.0 	32
 45 	79 	9 	6 	2.0 	30
 42 	68 	9 	6 	2.0 	33
 20 	67 	10 	6 	1.66666666667 	33
 29 	66 	9 	6 	2.0 	34
 11 	92 	9 	6 	2.0 	44
 24 	68 	9 	6 	2.0 	37
 28 	80 	9 	5 	1.66666666667 	38
 39 	74 	9 	6 	1.66666666667 	33
 19 	85 	9 	6 	2.0 	34
 16 	57 	10 	5 	2.0 	29
 37 	73 	10 	4 	2.0 	26
 36 	113 	9 	6 	2.0 	27
 32 	106 	9 	5 	1.66666666667 	34
 50 	79 	9 	6 	2.0 	34
 43 	68 	9 	6 	2.0 	31
 12 	78 	9 	5 	2.0 	39
 9 	61 	9 	5 	2.0 	32
 31 	72 	9 	5 	1.66666666667 	34
 27 	73 	9 	6 	2.0 	36
 44 	86 	10 	5 	2.0 	29
 40 	86 	9 	6 	2.0 	32
 34 	83 	9 	5 	2.0 	33
 46 	75 	8 	6 	2.0 	34
 13 	112 	8 	6 	2.0 	38
 30 	66 	9 	6 	1.66666666667 	37
 10 	82 	9 	5 	2.0 	41
 33 	79 	9 	7 	2.0 	32
 38 	78 	9 	5 	2.0 	31
 14 	97 	9 	5 	1.66666666667 	39
 22 	97 	9 	5 	2.0 	33
 26 	70 	9 	6 	2.0 	34
 15 	71 	10 	5 	1.66666666667 	26
 25 	70 	9 	6 	1.66666666667 	35
 47 	71 	9 	5 	1.66666666667 	35
 35 	64 	8 	6 	2.0 	32
 49 	68 	9 	5 	2.0 	33
 23 	91 	8 	6 	2.0 	38
 48 	90 	9 	5 	2.0 	31
 45 	80 	10 	6 	2.0 	30
 18 	70 	10 	6 	1.66666666667 	27
 41 	85 	9 	6 	1.66666666667 	36
 37 	74 	10 	4 	2.0 	26
 21 	71 	9 	6 	2.0 	33
 29 	67 	9 	6 	2.0 	35
 20 	68 	10 	6 	1.66666666667 	33
 42 	69 	9 	6 	2.0 	34
 36 	114 	9 	6 	2.0 	28
 11 	93 	8 	6 	2.0 	45
 19 	86 	9 	6 	2.0 	34
 24 	69 	9 	6 	2.0 	37
 39 	75 	9 	6 	1.66666666667 	34
 17 	53 	9 	6 	2.0 	30
 28 	81 	9 	5 	1.66666666667 	38
 43 	69 	9 	6 	2.0 	31
 12 	79 	9 	5 	2.0 	39
 32 	107 	10 	5 	1.66666666667 	34
 44 	87 	9 	5 	2.0 	30
 50 	80 	9 	6 	2.0 	35
 40 	87 	8 	6 	2.0 	33
 16 	58 	9 	5 	2.0 	29
 31 	73 	9 	5 	1.66666666667 	35
 34 	84 	10 	5 	2.0 	33
 27 	74 	8 	6 	2.0 	37
 13 	113 	8 	6 	2.0 	38
 46 	76 	9 	6 	2.0 	34
 10 	83 	9 	5 	2.0 	42
 38 	79 	9 	5 	2.0 	32
 9 	62 	9 	5 	2.0 	32
 33 	80 	9 	7 	2.0 	32
 14 	98 	9 	5 	1.66666666667 	40
 22 	98 	9 	5 	2.0 	33
 30 	67 	9 	6 	1.66666666667 	37
 26 	71 	8 	6 	2.0 	35
 25 	71 	8 	6 	1.66666666667 	36
 37 	75 	10 	4 	2.0 	26
 15 	72 	10 	5 	1.66666666667 	26
 45 	81 	9 	6 	2.0 	30
 49 	69 	9 	5 	2.0 	33
 35 	65 	8 	6 	2.0 	32
 48 	91 	9 	5 	2.0 	32
 47 	72 	9 	5 	1.66666666667 	35
 36 	115 	9 	6 	2.0 	28
 23 	92 	8 	6 	2.0 	39
 21 	72 	9 	6 	2.0 	33
 42 	70 	9 	6 	2.0 	34
 29 	68 	9 	6 	2.0 	36
 20 	69 	9 	6 	1.66666666667 	34
 41 	86 	9 	6 	1.66666666667 	37
 18 	71 	10 	6 	1.66666666667 	27
 11 	94 	9 	6 	2.0 	45
 19 	87 	9 	6 	2.0 	34
 43 	70 	9 	6 	2.0 	31
 12 	80 	9 	5 	2.0 	39
 39 	76 	9 	6 	1.66666666667 	34
 44 	88 	9 	5 	2.0 	30
 24 	70 	9 	6 	2.0 	37
 32 	108 	10 	5 	1.66666666667 	34
 28 	82 	9 	5 	1.66666666667 	39
 40 	88 	8 	6 	2.0 	33
 13 	114 	9 	6 	2.0 	39
 50 	81 	9 	6 	2.0 	35
 10 	84 	9 	5 	2.0 	42
 17 	54 	9 	6 	2.0 	31
 34 	85 	9 	5 	2.0 	34
 38 	80 	9 	5 	2.0 	32
 31 	74 	9 	5 	1.66666666667 	36
 22 	99 	9 	5 	2.0 	33
 14 	99 	9 	6 	1.66666666667 	41
 33 	81 	9 	7 	2.0 	32
 46 	77 	9 	6 	2.0 	34
 27 	75 	9 	6 	2.0 	38
 37 	76 	10 	4 	2.0 	26
 16 	59 	9 	5 	2.0 	29
 45 	82 	9 	6 	2.0 	30
 26 	72 	9 	6 	2.0 	35
 9 	63 	9 	5 	2.0 	32
 30 	68 	9 	6 	1.66666666667 	37
 25 	72 	9 	6 	1.66666666667 	36
 49 	70 	9 	5 	2.0 	33
 36 	116 	9 	6 	2.0 	29
 48 	92 	9 	5 	2.0 	33
 35 	66 	8 	6 	2.0 	33
 15 	73 	10 	5 	1.66666666667 	27
 47 	73 	10 	5 	1.66666666667 	36
 11 	95 	9 	6 	2.0 	45
 23 	93 	8 	6 	2.0 	39
 21 	73 	9 	6 	2.0 	34
 43 	71 	9 	6 	2.0 	31
 12 	81 	9 	5 	2.0 	39
 19 	88 	8 	6 	2.0 	35
 42 	71 	9 	6 	2.0 	35
 44 	89 	9 	5 	2.0 	31
 20 	70 	9 	6 	1.66666666667 	34
 29 	69 	9 	6 	2.0 	37
 41 	87 	9 	6 	1.66666666667 	37
 39 	77 	9 	6 	1.66666666667 	34
 18 	72 	9 	6 	1.66666666667 	27
 10 	85 	8 	5 	2.0 	43
 24 	71 	9 	6 	2.0 	38
 13 	115 	8 	6 	2.0 	39
 32 	109 	9 	5 	1.66666666667 	35
 40 	89 	8 	6 	2.0 	33
 37 	77 	10 	4 	2.0 	27
 28 	83 	9 	5 	1.66666666667 	40
 50 	82 	9 	6 	2.0 	35
 38 	81 	9 	5 	2.0 	33
 22 	100 	9 	5 	2.0 	34
 34 	86 	10 	5 	2.0 	34
 14 	100 	9 	6 	1.66666666667 	42
 33 	82 	8 	7 	2.0 	33
 31 	75 	9 	5 	1.66666666667 	36
 46 	78 	9 	6 	2.0 	35
 45 	83 	9 	6 	2.0 	30
 17 	55 	9 	6 	2.0 	32
 27 	76 	9 	6 	2.0 	39
 26 	73 	9 	6 	2.0 	35
 36 	117 	9 	6 	2.0 	29
 25 	73 	9 	6 	1.66666666667 	36
 49 	71 	9 	5 	2.0 	34
 48 	93 	9 	5 	2.0 	34
 30 	69 	9 	6 	1.66666666667 	37
 16 	60 	10 	5 	2.0 	29
 9 	64 	9 	5 	2.0 	32
 11 	96 	9 	6 	2.0 	46
 35 	67 	8 	6 	2.0 	34
 12 	82 	9 	5 	2.0 	39
 43 	72 	9 	6 	2.0 	31
 47 	74 	10 	5 	1.66666666667 	36
 15 	74 	10 	5 	1.66666666667 	28
 44 	90 	9 	5 	2.0 	32
 10 	86 	9 	5 	2.0 	43
 21 	74 	9 	6 	2.0 	34
 19 	89 	8 	6 	2.0 	35
 37 	78 	10 	4 	2.0 	27
 42 	72 	9 	6 	2.0 	35
 20 	71 	9 	6 	1.66666666667 	34
 23 	94 	8 	6 	2.0 	40
 13 	116 	8 	6 	2.0 	40
 39 	78 	9 	6 	1.66666666667 	34
 29 	70 	9 	6 	2.0 	38
 41 	88 	9 	6 	1.66666666667 	37
 24 	72 	9 	6 	2.0 	39
 40 	90 	8 	6 	2.0 	34
 32 	110 	10 	5 	1.66666666667 	35
 18 	73 	10 	6 	1.66666666667 	28
 22 	101 	9 	5 	2.0 	34
 38 	82 	9 	5 	2.0 	34
 45 	84 	9 	6 	2.0 	30
 14 	101 	9 	6 	1.66666666667 	43
 50 	83 	9 	6 	2.0 	35
 34 	87 	9 	5 	2.0 	34
 36 	118 	9 	6 	2.0 	29
 33 	83 	8 	7 	2.0 	34
 28 	84 	9 	5 	1.66666666667 	40
 26 	74 	8 	6 	2.0 	35
 46 	79 	9 	6 	2.0 	36
 31 	76 	9 	5 	1.66666666667 	37
 27 	77 	9 	6 	2.0 	39
 49 	72 	9 	5 	2.0 	34
 11 	97 	8 	6 	2.0 	47
 25 	74 	9 	6 	1.66666666667 	37
 17 	56 	9 	6 	2.0 	32
 48 	94 	9 	5 	2.0 	34
 12 	83 	9 	5 	2.0 	39
 35 	68 	8 	6 	2.0 	34
 43 	73 	9 	6 	2.0 	31
 30 	70 	8 	6 	1.66666666667 	37
 37 	79 	10 	4 	2.0 	27
 10 	87 	9 	5 	2.0 	44
 9 	65 	9 	5 	2.0 	32
 44 	91 	9 	5 	2.0 	32
 16 	61 	9 	5 	2.0 	29
 47 	75 	9 	5 	1.66666666667 	37
 19 	90 	8 	6 	2.0 	35
 13 	117 	8 	6 	2.0 	40
 21 	75 	9 	6 	2.0 	34
 20 	72 	10 	6 	1.66666666667 	34
 15 	75 	9 	5 	1.66666666667 	29
 42 	73 	9 	6 	2.0 	36
 39 	79 	8 	6 	1.66666666667 	35
 45 	85 	9 	6 	2.0 	30
 29 	71 	9 	6 	2.0 	38
 23 	95 	8 	6 	2.0 	41
 40 	91 	8 	6 	2.0 	35
 36 	119 	9 	6 	2.0 	29
 22 	102 	9 	5 	2.0 	35
 32 	111 	9 	5 	1.66666666667 	35
 41 	89 	9 	6 	1.66666666667 	38
 38 	83 	9 	5 	2.0 	34
 24 	73 	9 	6 	2.0 	39
 14 	102 	9 	6 	1.66666666667 	43
 34 	88 	9 	5 	2.0 	34
 18 	74 	9 	6 	1.66666666667 	28
 50 	84 	9 	6 	2.0 	35
 33 	84 	9 	7 	2.0 	34
 26 	75 	9 	6 	2.0 	35
 28 	85 	10 	5 	1.66666666667 	40
 46 	80 	9 	6 	2.0 	37
 11 	98 	8 	6 	2.0 	48
 31 	77 	9 	5 	1.66666666667 	38
 37 	80 	10 	5 	2.0 	28
 12 	84 	9 	5 	2.0 	39
 49 	73 	8 	5 	2.0 	35
 27 	78 	9 	6 	2.0 	39
 48 	95 	9 	5 	2.0 	34
 43 	74 	9 	6 	2.0 	31
 25 	75 	8 	6 	1.66666666667 	37
 10 	88 	9 	5 	2.0 	45
 35 	69 	8 	6 	2.0 	35
 30 	71 	8 	6 	1.66666666667 	37
 44 	92 	9 	5 	2.0 	33
 13 	118 	8 	6 	2.0 	41
 17 	57 	9 	6 	2.0 	33
 19 	91 	8 	6 	2.0 	35
 21 	76 	9 	6 	2.0 	34
 36 	120 	9 	6 	2.0 	29
 45 	86 	10 	6 	2.0 	31
 47 	76 	9 	5 	1.66666666667 	38
 9 	66 	9 	5 	2.0 	33
 20 	73 	9 	6 	1.66666666667 	35
 16 	62 	9 	5 	2.0 	29
 39 	80 	9 	6 	1.66666666667 	35
 22 	103 	9 	5 	2.0 	35
 42 	74 	9 	6 	2.0 	37
 40 	92 	8 	6 	2.0 	35
 29 	72 	9 	6 	2.0 	38
 32 	112 	9 	5 	1.66666666667 	35
 38 	84 	9 	5 	2.0 	34
 14 	103 	9 	6 	1.66666666667 	44
 15 	76 	9 	5 	1.66666666667 	30
 34 	89 	10 	5 	2.0 	34
 23 	96 	8 	6 	2.0 	42
 24 	74 	9 	6 	2.0 	40
 50 	85 	9 	6 	2.0 	35
 33 	85 	9 	7 	2.0 	34
 41 	90 	9 	6 	1.66666666667 	39
 26 	76 	8 	6 	2.0 	36
 37 	81 	10 	5 	2.0 	29
 12 	85 	9 	5 	2.0 	39
 18 	75 	10 	6 	1.66666666667 	29
 11 	99 	8 	7 	2.0 	49
 28 	86 	9 	5 	1.66666666667 	41
 43 	75 	9 	6 	2.0 	32
 46 	81 	9 	6 	2.0 	37
 49 	74 	9 	5 	2.0 	35
 10 	89 	9 	5 	2.0 	46
 48 	96 	9 	5 	2.0 	35
 31 	78 	9 	5 	1.66666666667 	38
 25 	76 	9 	6 	1.66666666667 	37
 27 	79 	9 	6 	2.0 	40
 35 	70 	8 	6 	2.0 	35
 13 	119 	8 	6 	2.0 	42
 44 	93 	9 	5 	2.0 	33
 36 	121 	9 	6 	2.0 	29
 30 	72 	9 	6 	1.66666666667 	37
 45 	87 	10 	6 	2.0 	31
 19 	92 	8 	6 	2.0 	36
 21 	77 	9 	6 	2.0 	34
 17 	58 	9 	6 	2.0 	33
 22 	104 	9 	5 	2.0 	36
 20 	74 	9 	6 	1.66666666667 	35
 39 	81 	9 	6 	1.66666666667 	35
 47 	77 	9 	5 	1.66666666667 	38
 14 	104 	9 	6 	1.66666666667 	44
 38 	85 	10 	5 	2.0 	34
 9 	67 	9 	5 	2.0 	33
 40 	93 	8 	6 	2.0 	36
 42 	75 	9 	6 	2.0 	37
 32 	113 	9 	5 	1.66666666667 	36
 34 	90 	9 	5 	2.0 	34
 37 	82 	10 	5 	2.0 	30
 16 	63 	9 	5 	2.0 	29
 29 	73 	9 	6 	2.0 	39
 50 	86 	9 	6 	2.0 	35
 12 	86 	9 	5 	2.0 	39
 26 	77 	8 	6 	2.0 	37
 33 	86 	9 	7 	2.0 	35
 24 	75 	9 	6 	2.0 	40
 23 	97 	8 	6 	2.0 	42
 15 	77 	9 	5 	1.66666666667 	30
 41 	91 	9 	6 	1.66666666667 	39
 10 	90 	9 	5 	2.0 	46
 43 	76 	9 	6 	2.0 	33
 11 	100 	8 	7 	2.0 	50
 18 	76 	10 	6 	1.66666666667 	29
 49 	75 	8 	5 	2.0 	36
 28 	87 	9 	5 	1.66666666667 	41
 48 	97 	9 	5 	2.0 	36
 46 	82 	8 	6 	2.0 	37
 36 	122 	9 	6 	2.0 	29
 25 	77 	8 	6 	1.66666666667 	38
 31 	79 	9 	5 	1.66666666667 	38
 13 	120 	8 	6 	2.0 	42
 44 	94 	9 	5 	2.0 	33
 45 	88 	9 	6 	2.0 	31
 27 	80 	9 	6 	2.0 	40
 35 	71 	8 	6 	2.0 	36
 19 	93 	8 	6 	2.0 	37
 30 	73 	9 	6 	1.66666666667 	38
 21 	78 	8 	6 	2.0 	35
 22 	105 	9 	5 	2.0 	36
 38 	86 	10 	5 	2.0 	34
 37 	83 	10 	5 	2.0 	30
 39 	82 	9 	6 	1.66666666667 	35
 14 	105 	9 	6 	1.66666666667 	45
 20 	75 	9 	6 	1.66666666667 	35
 34 	91 	9 	5 	2.0 	34
 12 	87 	9 	5 	2.0 	40
 17 	59 	10 	6 	2.0 	34
 40 	94 	8 	6 	2.0 	36
 47 	78 	9 	5 	1.66666666667 	39
 32 	114 	9 	5 	1.66666666667 	37
 42 	76 	9 	6 	2.0 	37
 50 	87 	9 	6 	2.0 	35
 26 	78 	9 	6 	2.0 	37
 29 	74 	9 	6 	2.0 	39
 10 	91 	9 	5 	2.0 	46
 9 	68 	9 	5 	2.0 	33
 33 	87 	8 	7 	2.0 	35
 16 	64 	9 	5 	2.0 	29
 24 	76 	9 	6 	2.0 	40
 11 	101 	8 	7 	2.0 	50
 43 	77 	9 	6 	2.0 	34
 36 	123 	9 	6 	2.0 	30
 23 	98 	8 	6 	2.0 	42
 41 	92 	9 	6 	1.66666666667 	39
 15 	78 	9 	5 	1.66666666667 	31
 45 	89 	10 	6 	2.0 	31
 49 	76 	9 	5 	2.0 	37
 48 	98 	9 	5 	2.0 	36
 13 	121 	8 	6 	2.0 	42
 25 	78 	8 	6 	1.66666666667 	38
 28 	88 	9 	5 	1.66666666667 	41
 46 	83 	9 	6 	2.0 	38
 44 	95 	9 	5 	2.0 	34
 18 	77 	10 	6 	1.66666666667 	29
 31 	80 	9 	5 	1.66666666667 	38
 27 	81 	9 	6 	2.0 	41
 35 	72 	8 	6 	2.0 	37
 37 	84 	10 	5 	2.0 	30
 19 	94 	9 	6 	2.0 	38
 22 	106 	9 	5 	2.0 	36
 38 	87 	10 	5 	2.0 	34
 30 	74 	8 	6 	1.66666666667 	38
 21 	79 	9 	6 	2.0 	36
 12 	88 	8 	5 	2.0 	40
 39 	83 	8 	6 	1.66666666667 	35
 14 	106 	8 	6 	1.66666666667 	46
 20 	76 	9 	6 	1.66666666667 	35
 34 	92 	9 	5 	2.0 	34
 10 	92 	9 	5 	2.0 	46
 40 	95 	8 	6 	2.0 	37
 50 	88 	9 	6 	2.0 	35
 26 	79 	9 	6 	2.0 	37
 32 	115 	9 	5 	1.66666666667 	38
 47 	79 	9 	5 	1.66666666667 	40
 42 	77 	9 	6 	2.0 	38
 29 	75 	9 	6 	2.0 	39
 36 	124 	9 	6 	2.0 	30
 17 	60 	9 	6 	2.0 	34
 33 	88 	9 	7 	2.0 	36
 11 	102 	8 	7 	2.0 	51
 43 	78 	9 	6 	2.0 	35
 24 	77 	9 	6 	2.0 	40
 45 	90 	9 	6 	2.0 	31
 9 	69 	9 	5 	2.0 	33
 16 	65 	9 	5 	2.0 	29
 13 	122 	8 	6 	2.0 	43
 41 	93 	9 	6 	1.66666666667 	39
 48 	99 	10 	5 	2.0 	36
 23 	99 	8 	6 	2.0 	42
 44 	96 	9 	5 	2.0 	34
 49 	77 	9 	5 	2.0 	38
 25 	79 	9 	6 	1.66666666667 	39
 37 	85 	10 	5 	2.0 	30
 15 	79 	10 	5 	1.66666666667 	31
 28 	89 	9 	5 	1.66666666667 	42
 46 	84 	9 	6 	2.0 	39
 31 	81 	9 	5 	1.66666666667 	38
 18 	78 	9 	6 	1.66666666667 	29
 12 	89 	9 	5 	2.0 	40
 35 	73 	8 	6 	2.0 	37
 38 	88 	9 	5 	2.0 	34
 19 	95 	9 	6 	2.0 	38
 22 	107 	9 	5 	2.0 	37
 27 	82 	9 	6 	2.0 	42
 10 	93 	9 	5 	2.0 	46
 21 	80 	9 	6 	2.0 	36
 30 	75 	9 	6 	1.66666666667 	38
 14 	107 	9 	6 	1.66666666667 	46
 39 	84 	8 	6 	1.66666666667 	36
 34 	93 	9 	5 	2.0 	34
 20 	77 	9 	6 	1.66666666667 	35
 36 	125 	9 	6 	2.0 	30
 26 	80 	9 	6 	2.0 	37
 50 	89 	9 	6 	2.0 	35
 40 	96 	8 	6 	2.0 	38
 11 	103 	8 	7 	2.0 	51
 45 	91 	9 	6 	2.0 	31
 32 	116 	9 	5 	1.66666666667 	38
 33 	89 	8 	7 	2.0 	36
 29 	76 	8 	6 	2.0 	39
 42 	78 	9 	6 	2.0 	38
 43 	79 	9 	6 	2.0 	35
 47 	80 	9 	5 	1.66666666667 	40
 24 	78 	9 	6 	2.0 	40
 17 	61 	10 	6 	2.0 	35
 13 	123 	8 	6 	2.0 	43
 37 	86 	10 	5 	2.0 	31
 9 	70 	9 	5 	2.0 	33
 48 	100 	9 	5 	2.0 	37
 44 	97 	9 	6 	2.0 	35
 16 	66 	9 	5 	2.0 	30
 49 	78 	9 	5 	2.0 	38
 41 	94 	9 	6 	1.66666666667 	40
 23 	100 	8 	6 	2.0 	43
 25 	80 	8 	6 	1.66666666667 	40
 12 	90 	9 	5 	2.0 	40
 28 	90 	9 	5 	1.66666666667 	42
 38 	89 	9 	5 	2.0 	35
 31 	82 	9 	5 	1.66666666667 	39
 46 	85 	8 	6 	2.0 	40
 22 	108 	9 	6 	2.0 	38
 18 	79 	10 	6 	1.66666666667 	29
 19 	96 	8 	6 	2.0 	38
 10 	94 	9 	5 	2.0 	46
 15 	80 	9 	5 	1.66666666667 	31
 35 	74 	8 	6 	2.0 	37
 36 	126 	9 	6 	2.0 	31
 34 	94 	9 	5 	2.0 	34
 14 	108 	8 	6 	1.66666666667 	47
 21 	81 	9 	6 	2.0 	36
 27 	83 	8 	6 	2.0 	43
 39 	85 	8 	6 	1.66666666667 	36
 20 	78 	10 	6 	1.66666666667 	35
 30 	76 	8 	6 	1.66666666667 	39
 26 	81 	8 	6 	2.0 	37
 50 	90 	9 	6 	2.0 	35
 45 	92 	9 	6 	2.0 	32
 11 	104 	8 	7 	2.0 	52
 40 	97 	8 	6 	2.0 	38
 43 	80 	8 	6 	2.0 	35
 33 	90 	8 	7 	2.0 	36
 32 	117 	9 	5 	1.66666666667 	38
 29 	77 	8 	6 	2.0 	39
 13 	124 	8 	6 	2.0 	44
 37 	87 	10 	5 	2.0 	31
 42 	79 	9 	6 	2.0 	38
 24 	79 	9 	6 	2.0 	40
 47 	81 	9 	5 	1.66666666667 	40
 44 	98 	9 	6 	2.0 	35
 48 	101 	9 	5 	2.0 	37
 12 	91 	9 	5 	2.0 	40
 17 	62 	10 	6 	2.0 	35
 9 	71 	9 	5 	2.0 	33
 49 	79 	9 	5 	2.0 	38
 25 	81 	8 	6 	1.66666666667 	40
 38 	90 	9 	5 	2.0 	35
 41 	95 	9 	6 	1.66666666667 	41
 16 	67 	9 	5 	2.0 	30
 23 	101 	8 	6 	2.0 	44
 36 	127 	9 	6 	2.0 	32
 22 	109 	9 	6 	2.0 	39
 28 	91 	10 	5 	1.66666666667 	42
 10 	95 	9 	6 	2.0 	47
 31 	83 	9 	5 	1.66666666667 	39
 34 	95 	9 	5 	2.0 	34
 19 	97 	9 	6 	2.0 	39
 35 	75 	8 	6 	2.0 	37
 18 	80 	10 	6 	1.66666666667 	29
 46 	86 	8 	6 	2.0 	41
 14 	109 	9 	6 	1.66666666667 	47
 39 	86 	9 	6 	1.66666666667 	36
 21 	82 	8 	6 	2.0 	36
 45 	93 	9 	6 	2.0 	33
 26 	82 	8 	6 	2.0 	37
 20 	79 	9 	6 	1.66666666667 	36
 50 	91 	9 	6 	2.0 	35
 15 	81 	9 	5 	1.66666666667 	31
 27 	84 	9 	6 	2.0 	43
 11 	105 	8 	7 	2.0 	53
 30 	77 	9 	6 	1.66666666667 	39
 37 	88 	10 	5 	2.0 	31
 43 	81 	9 	6 	2.0 	36
 33 	91 	8 	7 	2.0 	36
 13 	125 	8 	6 	2.0 	45
 40 	98 	8 	6 	2.0 	39
 32 	118 	9 	5 	1.66666666667 	38
 29 	78 	9 	6 	2.0 	39
 12 	92 	9 	5 	2.0 	40
 42 	80 	9 	6 	2.0 	38
 24 	80 	9 	6 	2.0 	41
 44 	99 	8 	6 	2.0 	36
 47 	82 	9 	5 	1.66666666667 	41
 48 	102 	10 	5 	2.0 	38
 49 	80 	9 	5 	2.0 	38
 38 	91 	9 	5 	2.0 	35
 36 	128 	9 	6 	2.0 	32
 9 	72 	9 	5 	2.0 	33
 17 	63 	10 	6 	2.0 	36
 25 	82 	8 	6 	1.66666666667 	40
 34 	96 	10 	5 	2.0 	35
 10 	96 	8 	6 	2.0 	48
 41 	96 	9 	6 	1.66666666667 	41
 22 	110 	9 	6 	2.0 	40
 45 	94 	10 	6 	2.0 	33
 14 	110 	9 	6 	1.66666666667 	47
 28 	92 	9 	5 	1.66666666667 	43
 35 	76 	8 	6 	2.0 	37
 31 	84 	9 	6 	1.66666666667 	40
 23 	102 	8 	6 	2.0 	45
 16 	68 	9 	5 	2.0 	31
 19 	98 	8 	6 	2.0 	39
 39 	87 	8 	6 	1.66666666667 	36
 26 	83 	8 	6 	2.0 	38
 20 	80 	9 	6 	1.66666666667 	36
 50 	92 	9 	6 	2.0 	36
 37 	89 	10 	5 	2.0 	32
 21 	83 	9 	6 	2.0 	37
 18 	81 	10 	6 	1.66666666667 	29
 46 	87 	8 	6 	2.0 	42
